latitude,longitude,Time,temp_station,solar_station,LST,veg_p,man_p,wat_p,canopy_p,AAT,date
33.936173,-83.376191,2019-06-14 12:01:00,76.52,886.9,35.45,0.26,0.73,0.0,0.13,24.224,2019-06-14
33.933651,-83.370984,2019-06-14 12:22:00,76.56428571,897.2142857,36.45,0.79,0.13,0.0,0.05,26.86571429,2019-06-14
33.948112,-83.376895,2019-06-14 12:28:00,76.725,895.8,35.25,0.69,0.28,0.0,0.02,24.3765,2019-06-14
33.961994,-83.316447,2019-06-14 12:18:00,77.0,921.0,32.45,0.99,0.01,0.0,0.03,26.0,2019-06-14
33.956164,-83.382996,2019-06-14 11:44:00,75.7,870.0,38.15,0.35,0.65,0.0,0.02,25.37,2019-06-14
33.955587,-83.373311,2019-06-14 12:10:00,76.53181818,896.9545455,38.25,0.11,0.89,0.0,0.02,25.18090909,2019-06-14
33.948673,-83.376849,2019-06-14 11:55:00,76.83888889,899.5555556,35.55,0.21,0.79,0.0,0.11,24.32555556,2019-06-14
33.934884,-83.383285,2019-06-14 12:03:00,76.35,896.0,34.65,0.78,0.22,0.0,0.11,24.81,2019-06-14
33.933219,-83.372836,2019-06-14 12:20:00,76.95,913.5,34.65,0.68,0.18,0.0,0.05,24.56,2019-06-14
33.933003,-83.375538,2019-06-14 12:03:00,76.35,896.0,35.05,0.52,0.32,0.0,0.0,26.06,2019-06-14
33.922458,-83.378282,2019-06-14 12:01:00,76.3,893.5,39.75,0.02,0.98,0.0,0.0,24.94,2019-06-14
33.932499,-83.332092,2019-06-14 11:54:00,76.3,884.4,36.15,0.44,0.56,0.0,0.04,25.04,2019-06-14
33.929809,-83.379545,2019-06-14 12:04:00,76.4,896.0,34.75,0.81,0.19,0.0,0.03,25.0,2019-06-14
33.934613,-83.327799,2019-06-14 11:30:00,75.5,844.0,32.85,0.74,0.26,0.0,0.03,25.62,2019-06-14
33.957568,-83.375867,2019-06-14 11:35:00,77.0,901.1428571,40.75,0.06,0.91,0.03,0.03,29.34428571,2019-06-14
33.938147,-83.321248,2019-06-14 11:48:00,76.0,875.0,41.25,0.02,0.98,0.0,0.02,24.25,2019-06-14
33.948648,-83.390262,2019-06-14 11:32:00,75.4,844.0,39.65,0.26,0.74,0.0,0.07,23.5,2019-06-14
33.954659,-83.372985,2019-06-14 11:34:00,76.56923077,897.4230769,37.55,0.2,0.8,0.0,0.13,26.63615385,2019-06-14
33.95453,-83.388167,2019-06-14 11:42:00,75.3,868.0,40.35,0.67,0.26,0.07,0.2,24.06,2019-06-14
33.93242,-83.371013,2019-06-14 11:54:00,76.3,884.0,37.35,0.28,0.72,0.0,0.0,34.19,2019-06-14
33.950309,-83.371698,2019-06-14 11:33:00,76.28333333,889.5,39.35,0.43,0.57,0.0,0.06,24.22666667,2019-06-14
33.95478,-83.368278,2019-06-14 11:56:00,76.3,886.0,36.95,0.72,0.24,0.03,0.05,24.56,2019-06-14
33.948424,-83.391154,2019-06-14 12:11:00,76.75,908.0,38.65,0.67,0.31,0.0,0.0,33.38,2019-06-14
33.957711,-83.37512,2019-06-14 11:48:00,76.5875,896.6363636,41.25,0.0,1.0,0.0,0.03,31.37863636,2019-06-14
33.912513,-83.316311,2019-06-14 11:59:00,76.3,892.0,33.15,0.78,0.22,0.0,0.12,25.19,2019-06-14
33.972787,-83.37421,2019-06-14 11:32:00,75.4,844.0,35.45,0.77,0.21,0.0,0.1,24.56,2019-06-14
33.954903,-83.388238,2019-06-14 11:43:00,76.15,888.0,41.45,0.04,0.95,0.01,0.06,24.28,2019-06-14
33.956718,-83.373814,2019-06-14 11:42:00,76.48392857,896.9464286,41.05,0.0,1.0,0.0,0.04,24.68428571,2019-06-14
33.952842,-83.37458,2019-06-14 11:32:00,75.79259259,863.537037,39.75,0.0,1.0,0.0,0.01,24.65851852,2019-06-14
33.95858,-83.37014,2019-06-14 11:43:00,76.1625,880.25,41.75,0.24,0.75,0.0,0.02,28.6875,2019-06-14
33.955402,-83.373242,2019-06-14 11:34:00,76.21153846,884.4230769,37.75,0.03,0.94,0.0,0.08,24.93076923,2019-06-14
33.94245,-83.331166,2019-06-14 11:30:00,75.5,844.0,35.85,0.73,0.27,0.0,0.01,24.94,2019-06-14
33.944205,-83.380699,2019-06-14 11:34:00,75.2,849.0,38.75,0.06,0.94,0.0,0.02,23.87,2019-06-14
33.965589,-83.429609,2019-06-14 11:54:00,76.3,884.0,35.45,0.51,0.49,0.0,0.02,28.12,2019-06-14
33.947997,-83.376808,2019-06-14 11:49:00,76.9,897.7321429,36.75,0.6,0.39,0.0,0.05,24.7275,2019-06-14
33.953002,-83.371787,2019-06-14 11:54:00,76.83387097,899.1290323,39.55,0.39,0.61,0.0,0.1,28.25387097,2019-06-14
33.975795,-83.364541,2019-06-14 11:52:00,76.2,881.0,41.45,0.0,1.0,0.0,0.06,24.81,2019-06-14
33.966839,-83.371212,2019-06-14 12:09:00,76.8,905.5,37.75,0.23,0.7,0.07,0.03,25.605,2019-06-14
33.952932,-83.375869,2019-06-14 11:32:00,75.65714286,866.2857143,39.05,0.2,0.79,0.01,0.14,27.00142857,2019-06-14
33.941167,-83.376068,2019-06-14 12:02:00,76.575,892.0,42.35,0.41,0.58,0.0,0.13,24.325,2019-06-14
33.956555,-83.380091,2019-06-14 11:44:00,76.62777778,903.8888889,40.95,0.37,0.63,0.0,0.15,27.91666667,2019-06-14
33.937376,-83.384693,2019-06-14 12:04:00,76.4,896.0,37.25,0.15,0.81,0.04,0.05,24.94,2019-06-14
33.929471,-83.379177,2019-06-14 12:04:00,76.4,896.0,36.55,0.51,0.42,0.07,0.05,25.125,2019-06-14
33.938387,-83.386008,2019-06-14 11:50:00,76.1,879.0,41.05,0.05,0.71,0.08,0.07,25.5,2019-06-14
33.969028,-83.313697,2019-06-14 12:17:00,76.9,919.5,29.95,1.0,0.0,0.0,0.14,25.405,2019-06-14
34.011547,-83.345959,2019-06-14 11:40:00,75.2,861.0,34.25,0.37,0.63,0.0,0.01,23.655,2019-06-14
33.923462,-83.378379,2019-06-14 12:01:00,76.3,893.5,40.45,0.34,0.66,0.0,0.01,25.62,2019-06-14
33.96123,-83.376511,2019-06-14 12:22:00,76.6,895.0,42.15,0.0,1.0,0.0,0.22,26.60666667,2019-06-14
33.929269,-83.377961,2019-06-14 12:17:00,76.9,919.5,34.75,0.43,0.57,0.0,0.1,26.25,2019-06-14
33.947973,-83.39301,2019-06-14 12:10:00,76.8,907.0,41.95,0.0,1.0,0.0,0.02,27.75,2019-06-14
33.934119,-83.383011,2019-06-14 11:51:00,76.15,880.0,33.85,0.85,0.14,0.01,0.11,25.62,2019-06-14
33.93906,-83.369735,2019-06-14 12:24:00,77.225,914.5,39.15,0.36,0.61,0.03,0.05,25.75,2019-06-14
33.946892,-83.371571,2019-06-14 11:40:00,76.28333333,887.4166667,38.55,0.01,0.99,0.0,0.14,24.59166667,2019-06-14
33.941257,-83.372717,2019-06-14 12:20:00,77.375,923.75,43.45,0.46,0.54,0.0,0.05,26.0325,2019-06-14
33.93623,-83.317932,2019-06-14 11:32:00,75.425,844.0,38.75,0.1,0.9,0.0,0.03,25.28,2019-06-14
33.991341,-83.399048,2019-06-14 12:11:00,76.75,908.0,30.75,0.89,0.0,0.0,0.1,25.75,2019-06-14
33.962557,-83.424955,2019-06-14 11:55:00,76.3,885.0,37.55,0.26,0.7,0.0,0.06,25.81,2019-06-14
33.938292,-83.376275,2019-06-14 12:26:00,78.1,904.0,35.25,1.0,0.0,0.0,0.16,25.12,2019-06-14
33.916521,-83.321276,2019-06-14 11:59:00,76.3,892.0,30.35,0.97,0.03,0.0,0.16,25.37,2019-06-14
33.940449,-83.386037,2019-06-14 12:05:00,76.5,900.0,39.85,0.08,0.92,0.0,0.04,24.87,2019-06-14
33.973039,-83.365273,2019-06-14 11:52:00,76.2,881.0,38.75,0.23,0.77,0.0,0.04,25.94,2019-06-14
33.928003,-83.379489,2019-06-14 12:02:00,76.3,896.0,35.05,0.65,0.35,0.0,0.13,25.62,2019-06-14
33.923214,-83.329826,2019-06-14 12:07:00,76.7,904.0,38.85,0.25,0.75,0.0,0.02,24.25,2019-06-14
33.931206,-83.378134,2019-06-14 12:03:00,76.675,908.5,36.05,0.31,0.67,0.02,0.08,25.06,2019-06-14
33.977114,-83.370825,2019-06-14 11:34:00,75.23392857,850.6964286,35.95,0.79,0.21,0.0,0.11,25.96892857,2019-06-14
33.940115,-83.376373,2019-06-14 11:59:00,76.3,892.0,39.45,0.65,0.35,0.0,0.08,25.37,2019-06-14
33.942277,-83.384586,2019-06-14 12:05:00,76.5,900.0,37.05,0.05,0.95,0.0,0.02,25.155,2019-06-14
33.946223,-83.378482,2019-06-14 11:47:00,76.0,873.5,40.75,0.63,0.36,0.0,0.06,25.94,2019-06-14
34.021931,-83.334751,2019-06-14 11:42:00,75.3,868.0,27.35,1.0,0.0,0.0,0.14,23.715,2019-06-14
33.942068,-83.37613,2019-06-14 11:53:00,76.94,904.8,44.45,0.14,0.86,0.0,0.01,25.886,2019-06-14
33.951099,-83.37707,2019-06-14 12:08:00,76.8,904.0,41.05,0.16,0.84,0.0,0.06,25.81,2019-06-14
33.954678,-83.388218,2019-06-14 11:42:00,75.62857143,874.1428571,40.95,0.37,0.63,0.0,0.09,24.14142857,2019-06-14
33.940579,-83.387356,2019-06-14 11:37:00,75.975,880.0,38.15,0.6,0.4,0.0,0.15,24.34,2019-06-14
34.016051,-83.343861,2019-06-14 11:41:00,75.25,864.5,30.75,0.49,0.48,0.01,0.13,23.655,2019-06-14
33.941367,-83.371428,2019-06-14 12:12:00,76.48,889.25,38.95,0.46,0.44,0.1,0.15,24.955,2019-06-14
33.944365,-83.378769,2019-06-14 11:33:00,75.8,871.25,38.35,0.31,0.69,0.0,0.27,24.97,2019-06-14
33.945594,-83.371141,2019-06-14 11:32:00,75.4,844.0,40.25,0.01,0.99,0.0,0.01,23.75,2019-06-14
33.916703,-83.374944,2019-06-14 11:54:00,76.3,884.0,36.75,0.5,0.49,0.0,0.02,26.31,2019-06-14
33.970174,-83.374776,2019-06-14 12:29:00,78.1,931.5,36.75,0.39,0.59,0.0,0.05,24.94,2019-06-14
33.937717,-83.372573,2019-06-14 11:34:00,76.55,886.5,36.25,0.15,0.85,0.0,0.08,25.10333333,2019-06-14
33.920968,-83.346383,2019-06-14 12:15:00,76.75,915.0,40.05,0.02,0.95,0.0,0.01,26.25,2019-06-14
33.933379,-83.312503,2019-06-14 11:32:00,75.4,844.0,38.35,0.09,0.91,0.0,0.06,25.19,2019-06-14
33.951993,-83.387276,2019-06-14 11:41:00,76.025,885.0,38.35,0.04,0.94,0.0,0.05,24.345,2019-06-14
33.927629,-83.379259,2019-06-14 11:51:00,76.15,880.0,35.15,0.59,0.41,0.0,0.02,24.81,2019-06-14
33.939985,-83.372422,2019-06-14 12:19:00,77.15,922.0,40.45,0.33,0.67,0.0,0.0,25.19,2019-06-14
33.974182,-83.372386,2019-06-14 11:33:00,75.3,846.5,35.55,0.94,0.06,0.0,0.23,24.69,2019-06-14
33.931025,-83.378921,2019-06-14 12:03:00,76.35,896.0,35.55,0.19,0.81,0.0,0.0,24.94,2019-06-14
33.928766,-83.377879,2019-06-14 12:17:00,76.9,919.5,35.45,0.93,0.07,0.0,0.18,26.5,2019-06-14
33.954439,-83.371583,2019-06-14 12:09:00,76.8,905.5,39.45,0.71,0.2,0.0,0.03,25.75,2019-06-14
33.965405,-83.371955,2019-06-14 11:30:00,75.5,844.0,37.25,0.4,0.57,0.03,0.08,24.25,2019-06-14
33.953248,-83.370093,2019-06-14 12:24:00,77.7,921.0,44.55,0.14,0.86,0.0,0.06,27.94,2019-06-14
33.943666,-83.370698,2019-06-14 11:32:00,76.71,889.4,37.15,0.13,0.87,0.0,0.04,25.014,2019-06-14
33.995014,-83.334331,2019-06-14 12:00:00,76.3,891.0,43.05,0.0,1.0,0.0,0.0,26.25,2019-06-14
33.924231,-83.34752,2019-06-14 12:19:00,77.42238806,923.1492537,33.35,0.74,0.26,0.0,0.05,30.41761194,2019-06-14
33.952994,-83.371981,2019-06-14 11:51:00,76.15,880.0,39.25,1.0,0.0,0.0,0.17,26.0,2019-06-14
33.949727,-83.385382,2019-06-14 12:13:00,76.7,910.5,40.75,0.0,1.0,0.0,0.02,30.25,2019-06-14
33.914315,-83.37534,2019-06-14 11:56:00,76.3,886.0,35.15,0.46,0.52,0.02,0.01,26.5,2019-06-14
33.935338,-83.374523,2019-06-14 11:55:00,76.91666667,898.5,40.55,0.43,0.56,0.01,0.13,26.14333333,2019-06-14
33.945878,-83.387725,2019-06-14 11:39:00,75.3,859.5,38.25,0.21,0.79,0.0,0.09,24.06,2019-06-14
33.942609,-83.383774,2019-06-14 12:06:00,76.6,904.0,38.65,0.0,1.0,0.0,0.02,25.56,2019-06-14
33.940014,-83.376374,2019-06-14 11:53:00,75.93333333,876.6666667,38.15,0.46,0.51,0.0,0.08,23.89666667,2019-06-14
33.951379,-83.374228,2019-06-14 11:31:00,76.35212766,884.0851064,41.95,0.15,0.85,0.0,0.03,24.62744681,2019-06-14
33.92695,-83.377395,2019-06-14 12:16:00,76.8,918.0,38.35,0.54,0.46,0.0,0.19,29.81,2019-06-14
33.953695,-83.372827,2019-06-14 12:18:00,77.0,921.0,38.35,0.23,0.75,0.0,0.07,25.5,2019-06-14
33.954943,-83.371609,2019-06-14 11:43:00,76.11666667,888.0,39.05,0.0,1.0,0.0,0.0,25.66333333,2019-06-14
33.997031,-83.400978,2019-06-14 12:11:00,76.75,908.0,32.55,0.95,0.05,0.0,0.02,26.31,2019-06-14
33.917144,-83.376079,2019-06-14 11:59:00,76.3,892.0,36.65,0.27,0.71,0.02,0.05,24.69,2019-06-14
33.944137,-83.378527,2019-06-14 11:33:00,75.8,871.25,38.35,0.59,0.41,0.0,0.13,25.12,2019-06-14
33.957868,-83.374434,2019-06-14 11:50:00,77.07638889,908.5,43.05,0.0,1.0,0.0,0.04,32.14166667,2019-06-14
33.943065,-83.387752,2019-06-14 11:38:00,76.05,881.0,37.95,0.66,0.26,0.03,0.11,24.03,2019-06-14
33.945141,-83.37662,2019-06-14 11:50:00,76.29444444,886.1111111,40.95,0.59,0.34,0.01,0.07,25.02666667,2019-06-14
33.920966,-83.32581,2019-06-14 12:06:00,76.6,904.0,32.95,0.97,0.03,0.0,0.04,24.5,2019-06-14
33.992661,-83.340338,2019-06-14 11:36:00,75.3,854.0,36.15,0.82,0.18,0.0,0.02,24.0,2019-06-14
33.938121,-83.321401,2019-06-14 11:51:00,76.15,880.0,42.15,0.02,0.98,0.0,0.0,24.06,2019-06-14
33.939478,-83.370892,2019-06-14 11:42:00,76.09166667,887.6666667,40.75,0.08,0.91,0.01,0.01,25.36333333,2019-06-14
33.942417,-83.33099,2019-06-14 12:29:00,78.1,931.5,36.75,0.29,0.71,0.0,0.0,27.5,2019-06-14
33.947849,-83.371773,2019-06-14 11:33:00,75.8,868.75,38.35,0.59,0.41,0.0,0.15,23.905,2019-06-14
33.95797,-83.374079,2019-06-14 11:40:00,76.09333333,887.5333333,43.45,0.0,0.94,0.06,0.02,28.68266667,2019-06-14
33.943407,-83.377787,2019-06-14 12:04:00,76.76666667,904.0,38.85,0.0,1.0,0.0,0.07,24.93666667,2019-06-14
33.963751,-83.3791,2019-06-14 12:20:00,77.3,923.0,36.65,0.78,0.22,0.0,0.02,25.75,2019-06-14
33.954013,-83.410772,2019-06-14 11:59:00,75.85,875.0,38.75,0.32,0.57,0.0,0.18,25.905,2019-06-14
33.98741,-83.40457,2019-06-14 12:02:00,76.3,896.0,38.45,0.18,0.01,0.0,0.0,24.25,2019-06-14
33.954643,-83.369266,2019-06-14 12:24:00,77.7,921.0,40.25,0.12,0.84,0.0,0.04,27.37,2019-06-14
33.960327,-83.383044,2019-06-14 12:19:00,77.15,922.0,40.75,0.09,0.89,0.01,0.09,26.5,2019-06-14
33.935862,-83.376198,2019-06-14 12:26:00,78.1,904.0,35.25,0.97,0.03,0.0,0.13,24.5,2019-06-14
33.934833,-83.376147,2019-06-14 11:33:00,75.65,860.875,35.65,0.38,0.6,0.0,0.18,23.855,2019-06-14
33.956341,-83.381131,2019-06-14 12:11:00,76.225,889.0,40.05,0.08,0.87,0.05,0.02,26.03,2019-06-14
33.973752,-83.32292,2019-06-14 12:26:00,78.1,904.0,29.45,0.95,0.05,0.0,0.08,25.56,2019-06-14
33.945705,-83.376454,2019-06-14 11:50:00,76.60833333,894.1666667,39.85,0.83,0.17,0.0,0.09,25.49833333,2019-06-14
33.94337,-83.382366,2019-06-14 11:34:00,75.8,872.5,41.85,0.23,0.43,0.0,0.01,24.595,2019-06-14
33.993506,-83.33758,2019-06-14 11:35:00,75.25,851.5,40.35,0.16,0.84,0.0,0.0,24.03,2019-06-14
33.949119,-83.387947,2019-06-14 12:12:00,76.7,909.45,38.75,0.64,0.36,0.0,0.1,30.723,2019-06-14
33.954303,-83.38809,2019-06-14 11:42:00,76.05,887.5,39.15,0.8,0.2,0.0,0.08,24.28,2019-06-14
33.942702,-83.383714,2019-06-14 11:35:00,75.825,873.75,38.45,0.32,0.68,0.0,0.06,24.465,2019-06-14
33.930935,-83.37931,2019-06-14 12:03:00,76.35,896.0,34.55,0.56,0.44,0.0,0.01,25.0,2019-06-14
33.947136,-83.371602,2019-06-14 12:27:00,78.15,917.0,39.45,0.8,0.18,0.0,0.13,24.94,2019-06-14
33.928341,-83.377838,2019-06-14 12:16:00,76.8,918.0,37.05,0.72,0.28,0.0,0.11,27.25,2019-06-14
33.956722,-83.379368,2019-06-14 11:44:00,76.2,889.5,40.75,0.01,0.98,0.0,0.03,28.095,2019-06-14
33.935534,-83.369822,2019-06-14 12:09:00,76.8,905.5,38.05,0.49,0.27,0.18,0.03,26.25,2019-06-14
33.94457,-83.370879,2019-06-14 11:59:00,77.06666667,905.6666667,39.55,0.49,0.51,0.0,0.11,25.24666667,2019-06-14
33.975695,-83.371558,2019-06-14 11:33:00,75.3,846.5,36.45,0.82,0.18,0.0,0.08,24.44,2019-06-14
33.952346,-83.355932,2019-06-14 12:23:00,77.6,923.0,29.65,1.0,0.0,0.0,0.16,26.69,2019-06-14
33.933075,-83.372976,2019-06-14 11:39:00,75.3,859.5,34.65,0.61,0.13,0.0,0.05,23.795,2019-06-14
33.935744,-83.373529,2019-06-14 12:01:00,76.3,893.5,40.25,0.08,0.92,0.0,0.02,25.405,2019-06-14
33.936704,-83.371247,2019-06-14 12:02:00,76.3,896.0,42.85,0.45,0.55,0.0,0.03,27.31,2019-06-14
33.939825,-83.370431,2019-06-14 11:30:00,75.9,866.75,39.25,0.51,0.34,0.0,0.0,24.405,2019-06-14
33.959454,-83.359285,2019-06-14 11:39:00,75.3,859.5,31.05,0.26,0.74,0.0,0.09,23.75,2019-06-14
33.953612,-83.365981,2019-06-14 12:24:00,77.7,921.0,36.55,0.06,0.94,0.0,0.03,26.94,2019-06-14
33.942726,-83.370761,2019-06-14 11:32:00,76.29375,888.4375,38.35,0.49,0.47,0.0,0.01,24.74125,2019-06-14
33.932989,-83.310318,2019-06-14 11:33:00,75.3,846.5,42.65,0.0,1.0,0.0,0.0,25.94,2019-06-14
34.015507,-83.32453,2019-06-14 11:47:00,76.0,873.5,34.35,0.66,0.34,0.0,0.0,24.095,2019-06-14
33.950944,-83.40989,2019-06-14 12:00:00,76.3,892.6666667,42.45,0.31,0.63,0.0,0.02,26.85055556,2019-06-14
33.93457,-83.370624,2019-06-14 11:45:00,76.4875,893.1875,37.75,0.0,1.0,0.0,0.01,26.745625,2019-06-14
33.951847,-83.373505,2019-06-14 12:18:00,76.77,899.65,40.05,0.0,1.0,0.0,0.0,25.062,2019-06-14
33.942135,-83.384832,2019-06-14 12:05:00,76.5,900.0,37.75,0.46,0.54,0.0,0.02,25.25,2019-06-14
33.946266,-83.401959,2019-06-14 12:09:00,76.8,905.5,41.05,0.33,0.64,0.0,0.06,33.06,2019-06-14
33.994259,-83.317853,2019-06-14 12:13:00,76.7,910.5,37.05,0.8,0.2,0.0,0.0,25.25,2019-06-14
33.949208,-83.409608,2019-06-14 12:04:00,76.4,896.0,43.35,0.0,1.0,0.0,0.03,33.19,2019-06-14
33.92436,-83.378513,2019-06-14 11:52:00,76.27142857,891.7142857,39.45,0.6,0.39,0.0,0.08,25.49,2019-06-14
33.952017,-83.37283,2019-06-14 11:44:00,76.68125,892.125,39.75,0.86,0.07,0.0,0.1,25.3975,2019-06-14
33.914709,-83.319046,2019-06-14 11:59:00,76.3,892.0,33.45,0.36,0.64,0.0,0.0,25.56,2019-06-14
33.935156,-83.373708,2019-06-14 11:56:00,76.8,902.0,39.75,0.33,0.67,0.0,0.0,28.045,2019-06-14
33.955084,-83.37314,2019-06-14 11:34:00,76.8,906.3823529,37.85,0.02,0.94,0.0,0.03,26.83058824,2019-06-14
33.959246,-83.370133,2019-06-14 11:46:00,76.42727273,894.1818182,39.85,0.04,0.96,0.0,0.0,28.13181818,2019-06-14
33.968194,-83.369817,2019-06-14 12:09:00,76.8,905.5,37.45,0.23,0.67,0.1,0.03,25.81,2019-06-14
33.949551,-83.371993,2019-06-14 12:28:00,76.75,894.75,37.85,0.41,0.58,0.01,0.14,24.405,2019-06-14
33.972972,-83.365653,2019-06-14 12:08:00,75.8,871.1428571,37.65,0.14,0.86,0.0,0.02,25.29142857,2019-06-14
33.946481,-83.38767,2019-06-14 12:07:00,76.7,904.0,37.85,0.29,0.7,0.0,0.08,24.62,2019-06-14
33.948861,-83.389319,2019-06-14 11:31:00,76.13181818,879.4545455,41.35,0.08,0.72,0.2,0.08,27.47181818,2019-06-14
33.997642,-83.426735,2019-06-14 12:07:00,76.7,904.0,37.15,0.65,0.24,0.0,0.05,23.69,2019-06-14
33.95122,-83.374192,2019-06-14 11:45:00,76.89722222,903.0277778,41.55,0.02,0.95,0.0,0.02,25.24111111,2019-06-14
33.956947,-83.373606,2019-06-14 11:53:00,76.125,878.75,41.75,0.02,0.96,0.02,0.09,23.935,2019-06-14
33.969028,-83.374091,2019-06-14 11:31:00,75.45,844.0,36.05,0.23,0.44,0.02,0.01,24.0,2019-06-14
33.935712,-83.316454,2019-06-14 11:47:00,76.0,873.5,38.55,0.1,0.9,0.0,0.03,24.5,2019-06-14
33.955762,-83.384677,2019-06-14 11:43:00,75.5,869.0,37.15,0.0,0.89,0.11,0.01,25.12,2019-06-14
33.92184,-83.341497,2019-06-14 12:11:00,76.75,908.0,46.15,0.23,0.75,0.02,0.01,25.75,2019-06-14
33.939875,-83.387019,2019-06-14 11:37:00,75.975,880.0,40.05,0.28,0.72,0.0,0.03,24.435,2019-06-14
33.958376,-83.365894,2019-06-14 12:20:00,77.3,923.0,34.85,0.01,0.95,0.0,0.06,27.25,2019-06-14
33.939526,-83.372708,2019-06-14 12:19:00,76.725,906.5,39.95,0.07,0.93,0.0,0.04,25.655,2019-06-14
33.928585,-83.378388,2019-06-14 12:04:00,76.4,896.0,36.75,0.92,0.08,0.0,0.18,25.21,2019-06-14
33.956699,-83.36212,2019-06-14 12:21:00,77.4,924.0,33.65,0.81,0.19,0.0,0.21,26.75,2019-06-14
33.949322,-83.375216,2019-06-14 11:54:00,76.5,894.0,37.65,0.98,0.02,0.0,0.21,24.78,2019-06-14
33.976488,-83.365828,2019-06-14 11:37:00,75.35,856.0,35.55,0.44,0.55,0.0,0.02,25.12,2019-06-14
33.969151,-83.368903,2019-06-14 12:09:00,75.75,869.875,38.85,0.13,0.87,0.0,0.0,24.905,2019-06-14
33.954889,-83.371721,2019-06-14 12:09:00,76.53333333,895.8333333,39.75,0.28,0.72,0.0,0.13,25.87333333,2019-06-14
33.96026,-83.370366,2019-06-14 12:26:00,78.1,904.0,37.15,0.29,0.71,0.0,0.03,27.06,2019-06-14
33.993729,-83.333945,2019-06-14 11:34:00,75.2,849.0,39.65,0.3,0.7,0.0,0.0,24.53,2019-06-14
33.952079,-83.355592,2019-06-14 12:23:00,77.6,923.0,31.25,0.87,0.13,0.0,0.1,27.5,2019-06-14
33.986801,-83.30315,2019-06-14 12:15:00,76.75,915.0,38.45,0.99,0.01,0.0,0.02,25.155,2019-06-14
33.94074,-83.371186,2019-06-14 11:30:00,76.67894737,905.1842105,37.35,0.29,0.66,0.0,0.0,25.41263158,2019-06-14
33.93062,-83.38047,2019-06-14 12:03:00,76.375,896.0,32.95,0.99,0.01,0.0,0.12,24.81,2019-06-14
33.99465,-83.334156,2019-06-14 12:00:00,76.3,891.0,43.75,0.15,0.85,0.0,0.01,26.44,2019-06-14
33.939041,-83.36943,2019-06-14 11:30:00,75.5,844.0,38.95,0.32,0.67,0.01,0.03,25.25,2019-06-14
33.947338,-83.37165,2019-06-14 12:00:00,76.49166667,892.25,39.65,0.61,0.39,0.0,0.08,24.76833333,2019-06-14
33.953305,-83.371504,2019-06-14 11:38:00,77.14666667,913.8333333,40.15,0.46,0.54,0.0,0.06,25.758,2019-06-14
33.941346,-83.375995,2019-06-14 12:02:00,76.38125,890.0625,42.85,0.53,0.47,0.0,0.09,25.00458333,2019-06-14
33.923462,-83.340641,2019-06-14 12:10:00,76.8,907.0,45.15,0.0,0.98,0.02,0.02,25.62,2019-06-14
33.9231,-83.329705,2019-06-14 11:57:00,76.3,889.5,39.25,0.65,0.35,0.0,0.01,25.94,2019-06-14
33.937216,-83.372525,2019-06-14 11:43:00,76.3,879.1666667,38.45,0.46,0.54,0.0,0.02,24.52333333,2019-06-14
33.958335,-83.3724,2019-06-14 11:42:00,75.3,868.0,45.45,0.0,0.99,0.0,0.05,30.095,2019-06-14
33.958053,-83.373735,2019-06-14 11:49:00,76.99285714,915.5714286,45.05,0.0,1.0,0.0,0.03,27.29714286,2019-06-14
33.980669,-83.350001,2019-06-14 12:05:00,76.5,900.0,33.55,0.59,0.41,0.0,0.0,25.56,2019-06-14
33.954824,-83.373041,2019-06-14 11:34:00,76.31151603,887.048105,36.65,0.01,0.99,0.0,0.04,29.73443149,2019-06-14
33.973437,-83.392844,2019-06-14 12:15:00,76.75,915.0,38.65,0.69,0.31,0.0,0.0,27.0,2019-06-14
33.911506,-83.316716,2019-06-14 12:00:00,76.3,891.0,30.75,0.99,0.0,0.01,0.22,25.5,2019-06-14
33.939348,-83.323519,2019-06-14 11:49:00,76.05,877.0,41.95,0.01,0.98,0.0,0.01,24.19,2019-06-14
33.953037,-83.387632,2019-06-14 12:09:00,76.8,905.5,38.65,0.5,0.5,0.0,0.04,24.35333333,2019-06-14
33.956179,-83.35276,2019-06-14 11:33:00,75.3,846.5,40.45,0.49,0.51,0.0,0.02,23.5,2019-06-14
33.928791,-83.378491,2019-06-14 12:04:00,76.4,896.0,35.85,0.85,0.15,0.0,0.08,25.25,2019-06-14
33.953122,-83.378258,2019-06-14 12:15:00,76.75,915.0,38.05,0.4,0.59,0.0,0.0,27.44,2019-06-14
33.933556,-83.371076,2019-06-14 11:55:00,76.53571429,898.7857143,36.45,0.17,0.83,0.0,0.0,26.89142857,2019-06-14
33.938005,-83.368515,2019-06-14 11:56:00,76.38571429,889.0714286,39.85,0.04,0.96,0.0,0.03,25.20428571,2019-06-14
33.948914,-83.376702,2019-06-14 11:30:00,76.65,894.6666667,36.55,0.68,0.32,0.0,0.24,24.6,2019-06-14
33.935192,-83.375784,2019-06-14 12:27:00,78.15,917.0,36.85,0.6,0.4,0.0,0.22,25.81,2019-06-14
33.934141,-83.376021,2019-06-14 12:07:00,76.7,904.0,35.25,0.84,0.14,0.0,0.21,24.31,2019-06-14
33.933771,-83.374749,2019-06-14 12:28:00,78.2,930.0,37.55,0.23,0.77,0.0,0.0,27.31,2019-06-14
33.9604,-83.370903,2019-06-14 11:44:00,75.7,870.0,39.25,0.42,0.52,0.06,0.01,25.06,2019-06-14
