Time,aat,temp_station,solar_station,lst,veg_p,man_p,wat_p,canopy_p
7/16/2019 11:30,33.13583333,32.98379629,726.5833333,38.85,0.88,0.1,0.02,0.07
7/16/2019 11:30,33.175625,32.92534722,579.625,43.15,0.34,0.65,0,0
7/16/2019 11:30,33.25333333,33.00925926,520.3333333,41.95,0.83,0.14,0,0.07
7/16/2019 11:30,33.29333333,33.01851852,395,43.45,0.36,0.63,0,0.01
7/16/2019 11:30,33.088,32.91111111,677.4,38.55,0.65,0.35,0,0.12
7/16/2019 11:30,33.759,33.125,709.2,45.55,0.16,0.73,0,0
7/16/2019 11:30,33.41,33.125,683,41.75,0.28,0.72,0,0.11
7/16/2019 11:30,32.19,32.66666667,786,27.35,0.46,0.54,0,0.08
7/16/2019 11:30,34.38,32.66666667,786,20.55,0.95,0.03,0.01,0.15
7/16/2019 11:30,37.38294118,32.88888889,851.7352941,17.75,0.9,0.08,0,0.06
7/16/2019 11:30,31.62,32.66666667,786,16.65,1,0,0,0.02
7/16/2019 11:30,36.085,32.97916667,833.0416667,18.25,0.17,0.83,0,0
7/16/2019 11:30,32.83636364,32.60606061,808.0909091,18.45,0.49,0.51,0,0.01
7/16/2019 11:30,33.361,33.05277778,834.9,39.35,0.21,0.79,0,0.11
7/16/2019 11:30,35.60857143,32.73412698,772.9285714,42.55,0.17,0.83,0,0.23
7/16/2019 11:30,32.5,32.66666667,786,46.35,0,1,0,0.01
7/16/2019 11:30,32.7885,32.96805556,810.2,38.95,0.69,0.28,0,0.02
7/16/2019 11:30,31.62,32.66666667,786,20.45,1,0,0,0.1
7/16/2019 11:30,38.91833333,32.92592593,779.9166667,17.75,0.56,0.44,0,0.03
7/16/2019 11:30,31.5,32.66666667,786,15.25,1,0,0,0.03
7/16/2019 11:30,32.69,32.66666667,786,42.75,0.07,0.92,0.01,0.01
7/16/2019 11:30,33.595,33.15972222,441.25,44.95,0,1,0,0.06
7/16/2019 11:31,34.5,32.83333333,858,29.65,0.1,0.9,0,0.01
7/16/2019 11:31,31.69,32.77777778,793,18.15,0.63,0.33,0,0.01
7/16/2019 11:31,32.56,32.77777778,793,42.05,0.36,0.64,0,0.05
7/16/2019 11:31,33.06333333,33.03703704,513.3333333,43.65,0.34,0.65,0,0.04
7/16/2019 11:31,31.56,32.77777778,793,35.95,0.21,0.74,0.02,0.05
7/16/2019 11:31,34.88,32.77777778,793,41.95,1,0,0,0.23
7/16/2019 11:31,32.44,32.77777778,793,40.05,0.6,0.38,0.01,0.19
7/16/2019 11:31,33.28,32.77777778,845.5,25.75,0.76,0.15,0,0.03
7/16/2019 11:31,33.2708,33.05222222,779.33,36.85,0.11,0.88,0.01,0.04
7/16/2019 11:31,31.5,32.77777778,793,17.85,0.85,0.15,0,0.04
7/16/2019 11:31,34.455,32.86111111,860.75,23.15,0.62,0.28,0,0.07
7/16/2019 11:31,34.13,32.77777778,793,43.65,0.02,0.96,0,0.06
7/16/2019 11:31,34.01818182,33.10353536,745.9090909,40.85,0.01,0.98,0,0.05
7/16/2019 11:31,30.81,32.77777778,793,37.15,0.79,0.21,0,0.05
7/16/2019 11:31,33.585,33.07407407,881.8333333,39.25,0.46,0.53,0.01,0.21
7/16/2019 11:31,30.62,32.77777778,793,35.95,0.97,0.03,0,0.09
7/16/2019 11:31,33.4760241,32.99196787,788.0421687,21.05,0.24,0.66,0,0.02
7/16/2019 11:31,34.7775,32.82638889,911.125,44.85,0.32,0.68,0,0.02
7/16/2019 11:31,34.18642105,32.91871345,609.0157895,39.75,0,0.97,0.03,0.04
7/16/2019 11:31,40.48444444,33.33333333,400.3333333,10.65,0.71,0.21,0.05,0.07
7/16/2019 11:31,36.6336,33.14666667,759.3,19.65,0.02,0.98,0,0
7/16/2019 11:31,34.214,32.92777778,895.6,25.05,0.33,0.65,0,0.02
7/16/2019 11:31,33.66833333,33.02546296,697.0833333,39.25,0.78,0.22,0,0.24
7/16/2019 11:31,33.06333333,33.04629629,522.6666667,41.35,0.12,0.85,0.03,0.15
7/16/2019 11:31,33.815,32.77777778,845.5,31.85,0.53,0.43,0,0.04
7/16/2019 11:31,32.13,32.77777778,793,24.75,0.82,0.18,0,0
7/16/2019 11:31,32.952,32.68888889,871.4,45.75,0.01,0.99,0,0.04
7/16/2019 11:31,33.43846154,33.13247863,444.4615385,44.65,0.05,0.95,0,0.09
7/16/2019 11:31,32.69,32.77777778,793,43.75,0.61,0.22,0.01,0.07
7/16/2019 11:31,32.44,32.77777778,793,34.65,0.82,0.14,0.04,0.11
7/16/2019 11:31,34.37833333,32.89814815,875.3333333,30.95,0.15,0.84,0,0.07
7/16/2019 11:31,33,33.03703704,513.3333333,44.55,0.05,0.95,0,0.02
7/16/2019 11:31,32.845,32.75,668,44.35,0.73,0.14,0,0.08
7/16/2019 11:31,32.56083333,32.64814815,856.5833333,24.15,0.43,0.53,0,0.01
7/16/2019 11:31,34.4075,33.09722222,882,39.75,0.69,0.3,0,0.03
7/16/2019 11:31,32.815,32.75,668,44.35,0.51,0.39,0,0.11
7/16/2019 11:31,34.53333333,33.01851852,883.6666667,26.35,0.51,0.49,0,0.02
7/16/2019 11:31,31.62,32.77777778,793,35.45,0.69,0.25,0.02,0.06
7/16/2019 11:31,33.41,33.16666667,499,45.55,0.22,0.78,0,0.06
7/16/2019 11:31,35.05818182,32.92045454,877.2045455,19.85,0.57,0.43,0,0.03
7/16/2019 11:31,33.535,33.16666667,499,46.05,0,1,0,0.01
7/16/2019 11:32,33.56333333,32.82407407,875.1666667,26.75,0.15,0.85,0,0
7/16/2019 11:32,33.04333333,32.74074074,834.3333333,35.95,0,0.96,0.04,0.02
7/16/2019 11:32,33.35615385,33.10897436,740.5769231,26.25,0.27,0.66,0.05,0.05
7/16/2019 11:32,33.53,32.83333333,497.5,44.85,0,1,0,0.06
7/16/2019 11:32,32.562,32.84444444,558,37.45,0.72,0.28,0,0.12
7/16/2019 11:32,32.88,32.88888889,800,19.15,0.99,0.01,0,0
7/16/2019 11:32,31.62,32.88888889,800,35.75,0.92,0.08,0,0.05
7/16/2019 11:32,31.25,32.88888889,800,37.25,0.77,0.23,0,0.08
7/16/2019 11:32,32.66833333,32.79629629,807,41.25,0.38,0.62,0,0.22
7/16/2019 11:32,33.125,32.84722222,852.5,23.35,0.01,0.97,0,0.05
7/16/2019 11:32,33.75,33.19444444,878.5,35.45,0.45,0.55,0,0.26
7/16/2019 11:32,33.7884375,32.98177083,722.296875,35.65,0.15,0.85,0,0.03
7/16/2019 11:32,32.56,32.88888889,800,40.35,0.47,0.53,0,0.03
7/16/2019 11:32,34,32.88888889,800,17.85,0.18,0.82,0,0
7/16/2019 11:32,34.5,33.03703704,838.6666667,38.15,0,1,0,0.05
7/16/2019 11:32,32.875,32.75,810.5,42.05,0.42,0.57,0,0.16
7/16/2019 11:32,33.78428571,32.93253968,885.1428571,21.25,0.3,0.48,0.22,0.05
7/16/2019 11:32,32.19,32.88888889,800,36.05,0.4,0.6,0,0
7/16/2019 11:32,33.30555556,33,811.3333333,26.05,0.46,0.52,0.02,0.09
7/16/2019 11:32,33.44195652,33.06400966,702.8369565,26.25,0.18,0.82,0,0.03
7/16/2019 11:32,33.43666667,33.03703704,632,45.75,0.13,0.87,0,0.04
7/16/2019 11:32,34.25,32.88888889,800,44.55,0.49,0.51,0,0.28
7/16/2019 11:32,34.5,32.88888889,800,45.65,0.24,0.75,0,0.02
7/16/2019 11:32,33.72666667,32.85185185,598.3333333,44.75,0,0.99,0,0
7/16/2019 11:32,33.11571429,32.92063492,889.8571429,31.55,0.24,0.53,0,0.06
7/16/2019 11:32,33.095,32.77777778,845.5,45.55,0.17,0.8,0.03,0.06
7/16/2019 11:32,33.31,32.88888889,800,23.25,0.86,0.13,0,0
7/16/2019 11:32,32.44,32.88888889,800,37.45,0.62,0.32,0,0.15
7/16/2019 11:32,33.26222222,32.79012346,789.1111111,46.05,0,1,0,0.05
7/16/2019 11:32,33.87,32.91540404,891.3636364,22.05,0.22,0.59,0.19,0.02
7/16/2019 11:32,32.97,32.77777778,845.5,45.35,0.28,0.72,0,0.06
7/16/2019 11:32,33.765,32.8125,882,23.85,0.21,0.75,0.04,0.05
7/16/2019 11:32,31.31,32.88888889,800,34.95,0.8,0.19,0,0.22
7/16/2019 11:32,32.19,32.88888889,800,35.65,0.73,0.27,0,0.16
7/16/2019 11:32,32.44,32.88888889,800,19.55,0.4,0.6,0,0.01
7/16/2019 11:32,34.39252747,32.88034188,889.8901099,43.75,0,1,0,0.03
7/16/2019 11:32,33.2675,32.81944444,882.625,31.65,0.36,0.61,0.03,0.05
7/16/2019 11:32,34.16666667,32.96296296,855.8333333,40.05,0,0.97,0.03,0.03
7/16/2019 11:32,35.075,33.18518518,877.3333333,39.15,0,0.98,0.02,0.02
7/16/2019 11:32,32.97,32.75,810.5,39.35,0.15,0.82,0.02,0.1
7/16/2019 11:32,33.28,32.84722222,861.5,34.85,0.47,0.51,0,0.05
7/16/2019 11:32,32.44,32.88888889,800,44.65,0.14,0.86,0,0.03
7/16/2019 11:32,33.47,32.72222222,775.5,37.25,0.66,0.34,0,0.1
7/16/2019 11:33,32.45571429,32.8015873,815.8571429,34.55,0.65,0.35,0,0.11
7/16/2019 11:33,35.36941176,32.98202614,859.8529412,46.25,0,0.97,0,0.04
7/16/2019 11:33,34.14,32.96527778,844.375,46.15,0,1,0,0.05
7/16/2019 11:33,32.13,32.94444444,812,40.45,0.07,0.93,0,0
7/16/2019 11:33,32,32.94444444,812,21.45,0.35,0.65,0,0.19
7/16/2019 11:33,32.81,32.94444444,812,39.75,0.59,0.4,0,0.09
7/16/2019 11:33,32.565,32.75,781.5,28.05,0.29,0.49,0,0.06
7/16/2019 11:33,32.464,32.98333333,822.8,37.35,0.77,0.22,0,0.11
7/16/2019 11:33,33.43964286,32.80952381,854.0357143,39.55,0.08,0.91,0,0.02
7/16/2019 11:33,33.79333333,33.01851852,864.8333333,33.15,0.79,0.2,0,0.05
7/16/2019 11:33,34.08,32.96527778,844.375,46.15,0,1,0,0.1
7/16/2019 11:33,35.06,32.94444444,812,16.75,0.65,0.35,0,0.02
7/16/2019 11:33,34.25,32.94444444,812,42.75,0.91,0.09,0,0
7/16/2019 11:33,32.5,32.75,781.5,19.45,0.58,0.42,0,0.07
7/16/2019 11:33,34.39222222,33.00617284,853.2777778,45.85,0,1,0,0.01
7/16/2019 11:33,33.81227273,32.86111111,862.6590909,38.85,0.36,0.63,0,0.02
7/16/2019 11:33,32.75,32.94444444,812,38.95,0.01,0.99,0,0.03
7/16/2019 11:33,34.88,32.94444444,812,37.95,0.08,0.79,0.13,0.05
7/16/2019 11:33,35.06,32.94444444,812,44.65,0.62,0.38,0,0.09
7/16/2019 11:33,33.65285714,32.84523809,861.8571429,38.85,0.33,0.63,0,0
7/16/2019 11:33,33.5,32.94444444,812,18.65,0.82,0.17,0,0
7/16/2019 11:33,35.06,32.94444444,812,43.35,0,1,0,0.02
7/16/2019 11:33,32.77,32.84259259,873.1666667,36.05,0.09,0.91,0,0.02
7/16/2019 11:33,32.815,32.77777778,816.5,38.75,0.66,0.33,0.01,0.21
7/16/2019 11:33,33,32.94444444,812,36.95,0.98,0.02,0,0.14
7/16/2019 11:33,34.18666667,32.99074074,859.1666667,42.95,0,0.99,0,0.05
7/16/2019 11:33,34.53833333,32.89197531,873.1666667,45.05,0.67,0.33,0,0
7/16/2019 11:33,35.294,32.81388889,844.95,45.75,0,0.99,0,0.04
7/16/2019 11:33,34.2572043,32.80286738,895.2526882,42.65,0.11,0.89,0,0.01
7/16/2019 11:33,35.0973913,32.93357488,869.2608696,44.55,0.6,0.4,0,0
7/16/2019 11:33,32.97,32.75,819.25,29.25,0.65,0.3,0,0.03
7/16/2019 11:33,31.94,32.94444444,812,17.05,0.77,0.23,0,0.15
7/16/2019 11:33,34.63294118,33.01960784,921.9705882,32.35,0.88,0.11,0,0
7/16/2019 11:33,34.114,32.96111111,837.9,46.05,0,1,0,0.06
7/16/2019 11:33,32.405,32.75,781.5,19.75,0.06,0.87,0.07,0.11
7/16/2019 11:33,33.135,32.80092593,891.25,37.45,0.11,0.86,0,0
7/16/2019 11:33,33.585,32.88888889,876.9166667,38.85,0.44,0.53,0,0.01
7/16/2019 11:33,33.843,32.98333333,812.75,39.25,0.51,0.49,0,0.02
7/16/2019 11:33,32.25,32.94444444,812,38.15,0.59,0.41,0,0.11
7/16/2019 11:33,32.31,32.75,781.5,17.45,0.27,0.57,0.15,0.15
7/16/2019 11:34,32.69,33,824,31.45,0.45,0.49,0.06,0.04
7/16/2019 11:34,33.54,32.61111111,826.1875,15.95,0.57,0.43,0,0.16
7/16/2019 11:34,32.63,33,824,30.15,0.41,0.59,0,0.03
7/16/2019 11:34,32.63,33,824,15.65,0.38,0.57,0.05,0.04
7/16/2019 11:34,32.44,33,824,33.25,0.44,0.51,0.04,0.07
7/16/2019 11:34,35.13,33,824,38.55,0.54,0.46,0,0.14
7/16/2019 11:34,33.63,33,824,34.55,0.48,0.02,0.5,0.2
7/16/2019 11:34,34.88857143,32.84656084,835.6666667,40.05,0.2,0.48,0.14,0.03
7/16/2019 11:34,33.38,33,824,36.95,0.82,0.18,0,0.04
7/16/2019 11:34,34.0475,32.74537037,815.2916667,39.95,0.41,0.58,0,0.06
7/16/2019 11:34,35.22285714,32.84523809,834.8571429,41.05,0.07,0.62,0.22,0.11
7/16/2019 11:34,35.64125,32.93055556,762.3125,39.75,0.52,0.48,0,0.07
7/16/2019 11:34,31.87,33,824,20.15,0.6,0.4,0,0
7/16/2019 11:34,33.04333333,32.86111111,856,16.65,0.24,0.76,0,0.02
7/16/2019 11:34,32.94,33,824,33.75,0.66,0.33,0,0
7/16/2019 11:34,33.4725,32.84722222,869.875,39.55,0.78,0.21,0.01,0.07
7/16/2019 11:34,33.69,33,824,33.35,0.04,0.96,0,0.02
7/16/2019 11:34,33.54333333,32.96296296,881.5833333,39.15,0.46,0.44,0.1,0.15
7/16/2019 11:34,33.345,32.77777778,863,16.25,0.37,0.61,0.02,0.19
7/16/2019 11:34,32.97222222,32.70370371,792.1111111,17.65,0.6,0.33,0,0.04
7/16/2019 11:34,33.73,33.11111111,860.3333333,42.25,0,1,0,0.01
7/16/2019 11:34,33.74190476,32.75925926,807.8809524,39.75,0.11,0.81,0,0.02
7/16/2019 11:34,33.97,32.94444444,873.5,38.25,0.16,0.74,0,0.09
7/16/2019 11:34,35.215,32.93981482,763.7916667,35.45,0.2,0.8,0,0.13
7/16/2019 11:34,34.08333333,32.83333333,856.6666667,39.85,0.49,0.47,0,0.12
7/16/2019 11:34,32.62333333,32.70370371,775.3333333,17.55,0.58,0.38,0.02,0.03
7/16/2019 11:34,35.11625,33.04861111,910.625,41.15,0.45,0.55,0,0.01
7/16/2019 11:34,33.41,32.77777778,825.25,15.65,0.72,0.25,0,0.24
7/16/2019 11:34,33.06,33,824,24.65,0.1,0.9,0,0.02
7/16/2019 11:34,32.56,33,824,16.45,0.45,0.54,0,0.1
7/16/2019 11:34,33.92777778,32.85493827,843.8888889,40.45,0.43,0.56,0,0.07
7/16/2019 11:34,34.94,33,824,38.35,0.14,0.86,0,0.02
7/16/2019 11:34,31.87,33,824,17.55,0.67,0.3,0.01,0.03
7/16/2019 11:34,36.173,32.96527778,864.225,37.75,0.35,0.65,0,0.16
7/16/2019 11:34,35.61666667,32.98611111,883.6666667,36.85,0.52,0.48,0,0.07
7/16/2019 11:34,33.32337838,33.06111111,844.9756757,43.95,0,0.99,0.01,0.04
7/16/2019 11:34,33,33,824,44.05,0.42,0.52,0.06,0.01
7/16/2019 11:34,34.23586207,32.80076628,821.1724138,40.15,0.06,0.83,0.01,0.06
7/16/2019 11:34,32.44,33,824,25.25,0.05,0.94,0,0
7/16/2019 11:34,34.94,33,824,33.35,0.01,0.99,0,0.03
7/16/2019 11:34,32.44,33,824,25.25,0.85,0.15,0,0.02
7/16/2019 11:34,34.85166667,32.77314815,674.3666667,40.55,0.28,0.71,0.01,0.07
7/16/2019 11:35,34.12777778,32.97839506,811.3888889,12.45,0.82,0.17,0,0.07
7/16/2019 11:35,32.88,33.02777778,842,24.95,0.11,0.89,0,0.11
7/16/2019 11:35,34.81,33.02777778,842,21.55,0.65,0.35,0,0.13
7/16/2019 11:35,34.75,33.02777778,842,30.45,0.06,0.93,0,0.08
7/16/2019 11:35,34.1175,32.90277778,894.375,42.25,0,1,0,0.06
7/16/2019 11:35,37.40145455,32.83623737,879.1977273,29.25,0.23,0.72,0,0.04
7/16/2019 11:35,43,33.02777778,842,11.15,0,1,0,0.01
7/16/2019 11:35,34.15833333,32.93518518,782.9166667,39.35,0.49,0.5,0,0.07
7/16/2019 11:35,32.75,33.02777778,842,16.05,0.04,0.94,0,0.17
7/16/2019 11:35,33.69,33.02777778,842,28.25,0.7,0.21,0.01,0.05
7/16/2019 11:35,33.765,32.86805556,876.75,39.05,0.26,0.74,0,0.03
7/16/2019 11:35,33.565,32.86111111,841.5,41.05,0,1,0,0.12
7/16/2019 11:35,33.405,32.79166667,872,17.15,0.27,0.72,0,0.09
7/16/2019 11:35,33.255,32.79166667,872,16.45,0.62,0.36,0.02,0
7/16/2019 11:35,34.352,32.95,756,40.75,0.17,0.78,0,0.11
7/16/2019 11:35,32.91666667,32.87037037,862,15.55,0.5,0.5,0,0.04
7/16/2019 11:35,32.81,33.02777778,842,39.45,0.92,0.08,0,0.03
7/16/2019 11:35,34.35350649,32.90945166,781.025974,26.55,0,0.98,0.02,0.03
7/16/2019 11:35,33.57551282,32.94569088,885.0544872,13.75,0.04,0.96,0,0.06
7/16/2019 11:35,33.19,32.79166667,872,15.55,0.27,0.72,0,0.14
7/16/2019 11:35,34.0385,32.9,842.3,32.85,0.01,0.99,0,0.06
7/16/2019 11:35,32.94,33.02777778,842,34.75,0.54,0.46,0,0.03
7/16/2019 11:35,34.69,33.02777778,842,36.65,0.95,0.05,0,0.21
7/16/2019 11:35,33.76142857,32.75992063,854.7142857,42.25,0,1,0,0.02
7/16/2019 11:35,33.89266667,32.83333333,701.7333333,12.55,0.31,0.67,0,0.03
7/16/2019 11:35,32,33.02777778,842,13.95,0.08,0.9,0,0.06
7/16/2019 11:35,33.578,32.95,797.6,41.05,0,1,0,0.04
7/16/2019 11:35,32.75,33.02777778,842,17.25,0.38,0.57,0,0.14
7/16/2019 11:35,32,33.02777778,842,14.55,0,1,0,0
7/16/2019 11:35,33.31,33.02777778,842,29.75,0.56,0.43,0,0.06
7/16/2019 11:35,32.75,33.02777778,842,16.65,0.04,0.91,0,0.11
7/16/2019 11:35,34.5325,32.90972222,670,41.25,0.17,0.83,0,0.05
7/16/2019 11:36,33.04333333,32.96296296,659.1666667,41.35,0.14,0.83,0.01,0.03
7/16/2019 11:36,34.63,33.05555556,860,18.95,0.19,0.78,0.03,0.06
7/16/2019 11:36,32.38,33.05555556,860,33.65,0.81,0.19,0,0.2
7/16/2019 11:36,32,33.05555556,860,36.85,0.51,0.49,0,0.02
7/16/2019 11:36,33.13,33.05555556,860,17.25,0.03,0.97,0,0.03
7/16/2019 11:36,33.06333333,32.96296296,659.1666667,41.15,0.83,0.15,0,0
7/16/2019 11:36,32.56,33.05555556,860,17.95,0.14,0.86,0,0.04
7/16/2019 11:36,33.095,32.84722222,881.75,20.15,0.59,0.4,0,0.08
7/16/2019 11:36,33.06,33.05555556,860,25.45,0.63,0.37,0,0.17
7/16/2019 11:36,32.5,33.05555556,860,37.85,0.11,0.89,0,0.06
7/16/2019 11:36,32.75,32.91666667,527.5,42.15,0.56,0.36,0,0.04
7/16/2019 11:36,33,33.05555556,860,36.25,0.78,0.2,0,0.03
7/16/2019 11:36,33.22,33.05555556,891.25,41.15,0.33,0.66,0.01,0.1
7/16/2019 11:36,32.19,33.05555556,860,41.85,0.08,0.86,0,0.01
7/16/2019 11:36,32.82285714,32.85714286,393.9285714,42.15,0.09,0.91,0,0.09
7/16/2019 11:36,33,33.05555556,860,16.25,0.44,0.55,0,0.05
7/16/2019 11:36,33.13,33.05555556,860,23.75,0.35,0.63,0.01,0.11
7/16/2019 11:36,32.70611111,32.93981482,871.8611111,20.75,0.37,0.63,0,0.2
7/16/2019 11:36,33.25,32.84722222,881.75,17.35,0.4,0.6,0,0.05
7/16/2019 11:36,32.58333333,33,660.3333333,41.85,0.02,0.98,0,0.04
7/16/2019 11:36,32.38,33.05555556,860,33.55,0.53,0.46,0,0.1
7/16/2019 11:36,34.5,33.05555556,860,28.35,0,0.98,0.02,0.13
7/16/2019 11:36,31.81,33.05555556,860,27.85,0.47,0.18,0,0.06
7/16/2019 11:36,33,33.05555556,860,23.05,0,0.99,0.01,0.07
7/16/2019 11:36,33.065,33,889.5,40.45,0.04,0.96,0,0.16
7/16/2019 11:36,32.905,32.91666667,527.5,41.75,0.4,0.56,0,0.05
7/16/2019 11:36,33.12083333,33.12037037,898.3333333,41.85,0.16,0.75,0.05,0.13
7/16/2019 11:36,31.87,33.05555556,860,11.85,0.49,0.51,0,0.04
7/16/2019 11:36,32.75,33.05555556,860,36.95,1,0,0,0.06
7/16/2019 11:37,32.60333333,33.12037037,879.6666667,40.35,0.11,0.89,0,0.03
7/16/2019 11:37,32.69,33.05555556,859,35.95,0.73,0.27,0,0.04
7/16/2019 11:37,33.5,32.84722222,881.25,14.95,0.01,0.95,0,0.03
7/16/2019 11:37,31.19,33.05555556,859,30.25,0.81,0.18,0,0.03
7/16/2019 11:37,32.56,33.05555556,859,38.55,0.3,0.63,0,0.04
7/16/2019 11:37,32.75,33.05555556,859,17.95,0,0.94,0.03,0.04
7/16/2019 11:37,32.98333333,33,660,39.65,0.88,0.12,0,0.08
7/16/2019 11:37,33.44,32.84722222,881.25,15.85,0.11,0.79,0.1,0.1
7/16/2019 11:37,33.1725,32.84722222,881.25,21.35,0.04,0.95,0.01,0.02
7/16/2019 11:37,32.25,32.88888889,882,21.55,0.61,0.13,0,0.05
7/16/2019 11:37,32.25,33.05555556,859,19.65,0.16,0.84,0,0.03
7/16/2019 11:37,32.81,33.05555556,859,14.15,0.21,0.78,0.01,0.23
7/16/2019 11:37,32.7525,33.01388889,709.75,41.45,0.23,0.74,0.03,0.09
7/16/2019 11:37,32.38,33.05555556,859,37.45,0.86,0.14,0,0.05
7/16/2019 11:37,32.19,33.05555556,859,39.85,0.87,0.1,0.01,0.03
7/16/2019 11:37,35.19,33.05555556,859,14.95,0,1,0,0.02
7/16/2019 11:37,30.94,33.05555556,859,37.05,0.77,0.23,0,0.04
7/16/2019 11:37,32.69,33.05555556,859,38.95,0.92,0.06,0,0.08
7/16/2019 11:37,33.5,32.88888889,882,11.55,0,0.98,0.02,0.01
7/16/2019 11:37,32.81,33.05555556,859,10.55,0,0.89,0.11,0.04
7/16/2019 11:38,33.845,32.88888889,881.5,6.15,0.05,0.95,0,0.06
7/16/2019 11:38,32.4825,33.05555556,858.75,37.35,0,1,0,0.03
7/16/2019 11:38,34.81,33.05555556,858,5.65,0.02,0.94,0.04,0.04
7/16/2019 11:38,33.5,33.05555556,858,5.95,0.08,0.92,0,0.02
7/16/2019 11:38,33.38,33.05555556,858,5.85,0.09,0.91,0,0.02
7/16/2019 11:38,32.5,33.05555556,858,36.95,0.46,0.18,0.36,0.25
7/16/2019 11:38,34.56,33.05555556,858,5.85,0,0.93,0.07,0.05
7/16/2019 11:38,32.44,33.05555556,858,43.75,0,1,0,0.07
7/16/2019 11:38,32.88,33.05555556,858,8.45,0,0.84,0,0.02
7/16/2019 11:38,31.81,33.05555556,858,16.35,0.42,0.58,0,0.04
7/16/2019 11:38,31.19,33.05555556,858,38.05,0.19,0.6,0,0.02
7/16/2019 11:38,34.69,33.05555556,858,45.15,0.22,0.77,0,0.1
7/16/2019 11:38,32.88272727,33.05555556,872.7727273,39.45,0.27,0.73,0,0.07
7/16/2019 11:38,32.44,33.05555556,858,35.75,0.21,0.7,0.05,0.12
7/16/2019 11:38,35.19,33.05555556,858,44.25,0.29,0.71,0,0.15
7/16/2019 11:38,34.45714286,32.91269841,878.1428571,5.95,0.08,0.87,0.05,0.06
7/16/2019 11:38,34.095,32.88888889,881.5,5.85,0.05,0.95,0,0.02
7/16/2019 11:38,33.66,32.88888889,881.5,7.35,0.37,0.63,0,0.13
7/16/2019 11:38,32.56,33.05555556,859.2,16.65,0.02,0.98,0,0.01
7/16/2019 11:39,33.74307692,32.84615384,875.6923077,44.95,0.23,0.73,0.04,0.04
7/16/2019 11:39,35.315,32.88888889,897.75,5.85,0,1,0,0.05
7/16/2019 11:39,33.56,33.05555556,890.5,34.65,0.36,0.63,0,0
7/16/2019 11:39,31.19,33.05555556,890.5,35.95,0.87,0.13,0,0
7/16/2019 11:39,36.6448,32.91555556,907.54,6.95,0,1,0,0.02
7/16/2019 11:39,35.345,32.88888889,897.75,5.85,0,0.98,0.02,0
7/16/2019 11:39,33.13,33.05555556,890.5,39.25,0.98,0.02,0,0.05
7/16/2019 11:39,31.81,33.05555556,890.5,38.05,0.37,0.63,0,0
7/16/2019 11:40,33.81,33.05555556,923,38.15,0.19,0.81,0,0.02
7/16/2019 11:40,34.04,33.03703704,892.0416667,7.85,0.11,0.81,0,0.15
7/16/2019 11:40,36.845,32.94444444,925.5,8.25,0,0.99,0.01,0.04
7/16/2019 11:40,33.19,33.05555556,923,39.45,0.51,0.49,0,0.13
7/16/2019 11:40,31.06,33.05555556,923,35.45,0.29,0.68,0.01,0.05
7/16/2019 11:40,36.66,32.94444444,925.5,8.55,0,0.99,0.01,0.03
7/16/2019 11:40,33.65833333,33.27777778,685.1666667,19.35,0.01,0.99,0,0.03
7/16/2019 11:40,32.97,33.19444444,928,14.25,0.19,0.81,0,0.04
7/16/2019 11:40,33.663125,32.953125,908.4375,7.35,0.17,0.8,0,0.12
7/16/2019 11:40,30.56,33.05555556,923,32.15,0.99,0.01,0,0.02
7/16/2019 11:40,36.38,33.05555556,923,8.55,0,1,0,0.04
7/16/2019 11:40,37.47,32.94444444,925.5,7.85,0,0.86,0.14,0
7/16/2019 11:40,32.94,33.30555556,564,9.15,0.2,0.79,0.01,0.09
7/16/2019 11:41,34.00521739,32.78381643,895.2173913,6.65,0.55,0.45,0,0.19
7/16/2019 11:41,33.264,32.96111111,897.1,7.05,0.5,0.49,0.01,0.29
7/16/2019 11:41,34.10842105,33.03070176,918.7894737,6.85,0.49,0.39,0.11,0.23
7/16/2019 11:41,33.74380952,32.81591711,902.968254,43.35,0,1,0,0.01
7/16/2019 11:41,31.25,32.97222222,923,38.65,0.25,0.75,0,0.07
7/16/2019 11:41,32.73,32.86111111,876,7.05,0.37,0.55,0.08,0.15
7/16/2019 11:41,30.69,32.97222222,923,40.65,0.42,0.5,0.08,0.07
7/16/2019 11:41,33.08333333,32.84259259,874.8333333,7.15,0.67,0.32,0.01,0.27
7/16/2019 11:41,32.845,33.15277778,928,7.05,0.12,0.85,0.03,0.13
7/16/2019 11:41,35.26181818,32.80555556,909.9090909,7.25,0.07,0.93,0,0.08
7/16/2019 11:41,34.13,32.97222222,923,34.05,0.68,0.28,0.04,0.07
7/16/2019 11:42,34.06,32.88888889,923,34.55,1,0,0,0.18
7/16/2019 11:42,32.10333333,32.98148148,884.8333333,7.85,0.32,0.68,0,0.04
7/16/2019 11:42,33.0340678,33.05979284,913.2033898,8.65,0.18,0.82,0,0.17
7/16/2019 11:42,34.44,32.72222222,874.75,32.45,0.6,0.39,0.01,0.05
7/16/2019 11:42,37.97333333,32.78240741,917.375,35.75,0.26,0.74,0,0.02
7/16/2019 11:42,34.20857143,32.84126984,913.3571429,8.05,0.47,0.51,0,0.13
7/16/2019 11:42,35,32.83333333,915,32.15,0.48,0.47,0,0.01
7/16/2019 11:42,32.91,32.91666667,921,8.75,0.45,0.52,0,0.19
